id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1497791139243597830,1497791139243597830,2022-02-27 10:00:09 India Standard Time,2022-02-27,10:00:09,+0530,570808749,tvscapitalfunds,TVS Capital Funds,,How digital rupee will be different from Wallet and UPI payment systems   https://t.co/FvOh1tJ9g3  https://t.co/A7qIzhkuD5,en,[],['https://buff.ly/3LQTBU4'],['https://pbs.twimg.com/media/FMk5GnkX0AYSirF.jpg'],0,0,0,[],[],https://twitter.com/TVSCapitalFunds/status/1497791139243597830,False,,1,https://pbs.twimg.com/media/FMk5GnkX0AYSirF.jpg,,,,,,,[],,,,
1497664376953839619,1497664376953839619,2022-02-27 01:36:27 India Standard Time,2022-02-27,01:36:27,+0530,1384882241835343880,do3solutions,DuVaDo3solutions,,"India to introduce 30% crypto tax, digital rupee CBDC by 2022–23 #Digital via  https://t.co/LJSgQVYmVZ  https://t.co/CTgmUy1Tv6",en,[],"['http://twinybots.ch', 'https://cointelegraph.com/news/india-to-introduce-30-crypto-tax-digital-rupee-cbdc-by-2022-23']",[],0,0,0,['digital'],[],https://twitter.com/do3solutions/status/1497664376953839619,False,,0,,,,,,,,[],,,,
1497663235998244864,1497659140470157321,2022-02-27 01:31:55 India Standard Time,2022-02-27,01:31:55,+0530,1492483379656380417,mjrmarmalade,Major Marmalade,,@0xfoobar @iamDCinvestor Want to buy digital yuan or digi rupee? you go first.,en,[],[],[],1,0,0,[],[],https://twitter.com/MjrMarmalade/status/1497663235998244864,False,,0,,,,,,,,"[{'screen_name': '0xfoobar', 'name': 'foobar', 'id': '1356386110847377408'}, {'screen_name': 'iamDCinvestor', 'name': 'DCinvestor.eth', 'id': '956670268596015105'}]",,,,
1497662534631006211,1497659140470157321,2022-02-27 01:29:08 India Standard Time,2022-02-27,01:29:08,+0530,1356386110847377408,0xfoobar,foobar,,"@iamDCinvestor crypto isn't there yet  digital yuan is waiting with open arms, and the rupee isn't far behind",en,[],[],[],2,0,11,[],[],https://twitter.com/0xfoobar/status/1497662534631006211,False,,0,,,,,,,,"[{'screen_name': 'iamDCinvestor', 'name': 'DCinvestor.eth', 'id': '956670268596015105'}]",,,,
1497636272197619716,1497623845775282180,2022-02-26 23:44:46 India Standard Time,2022-02-26,23:44:46,+0530,1425508641893847042,shashan15378205,Shashan15378205,,@xlujainn They plan to.  RIC planning digital versions of their currencies.  Digital Yuan first phase trial completed. Digital Rupee first phase trial Q3 2023. Digital Rubble first phase trials soon.,en,[],[],[],1,0,0,[],[],https://twitter.com/Shashan15378205/status/1497636272197619716,False,,0,,,,,,,,"[{'screen_name': 'xlujainn', 'name': 'Lujain.', 'id': '2314869135'}]",,,,
1497631511272697863,1497631511272697863,2022-02-26 23:25:51 India Standard Time,2022-02-26,23:25:51,+0530,1290883795323965440,xarizteyrehpes,The Breath In Joe’s Nostrils 💨 . . . ⭐️🚀⭐️,,Brazil  Russia - Digital Ruble India - Digital Rupee China - Digital Yuan South Africa   Looks like the pieces are coming together. Wen keystone?,en,[],[],[],15,29,148,[],[],https://twitter.com/XaRizteyrehPes/status/1497631511272697863,False,https://twitter.com/JoelKatz/status/1366456670767865857,0,,,,,,,,[],,,,
1497606122009681934,1497606122009681934,2022-02-26 21:44:58 India Standard Time,2022-02-26,21:44:58,+0530,1286324926035587074,viral__buzz,Viral Buzz,,Union Budget 2022: Digital Rupee Using Blockchain Technology to Be Launched by RBI in 2022-23  https://t.co/RJZoo1rhVD,en,[],['https://indiabreakingnews.in/union-budget-2022-digital-rupee-using-blockchain-technology-to-be-launched-by-rbi-in-2022-23-2/'],[],0,0,0,[],[],https://twitter.com/Viral__Buzz/status/1497606122009681934,False,,0,,,,,,,,[],,,,
1497599756591267840,1497599756591267840,2022-02-26 21:19:40 India Standard Time,2022-02-26,21:19:40,+0530,145263181,kudopay,KudoPay™,,Will the RBI-Issued Digital Rupee Based on Blockchain Technology Be a Big Boon For India?  https://t.co/dT93mun1wJ,en,[],['http://dlvr.it/SKjFDf'],[],0,0,0,[],[],https://twitter.com/KudoPay/status/1497599756591267840,False,,0,,,,,,,,[],,,,
1497598072507015175,1497598072507015175,2022-02-26 21:12:59 India Standard Time,2022-02-26,21:12:59,+0530,1129381702407741441,cryptocryptone3,Crypto Crypto News,,Will the RBI-Issued Digital Rupee Based on Blockchain Technology Be a Big Boon For India? CRYPTO CRYPTO NEWS -  https://t.co/sXae59jNwC  https://t.co/XAUbwVRmg3,en,[],['https://cryptocryptonews.com/will-the-rbi-issued-digital-rupee-based-on-blockchain-technology-be-a-big-boon-for-india/'],['https://pbs.twimg.com/media/FMiJgsGXsAQXFTc.jpg'],0,0,0,[],[],https://twitter.com/CryptoCryptoNe3/status/1497598072507015175,False,,1,https://pbs.twimg.com/media/FMiJgsGXsAQXFTc.jpg,,,,,,,[],,,,
1497593506709360643,1497593506709360643,2022-02-26 20:54:50 India Standard Time,2022-02-26,20:54:50,+0530,1179012423874777094,nandkis09458351,nand kishor verma,,RBI must address three important questions before digital rupee launch  https://t.co/1KcESZzLnt,en,[],['https://deshinewsprime.com/rbi-must-address-three-important-questions-before-digital-rupee-launch/'],[],0,0,0,[],[],https://twitter.com/nandkis09458351/status/1497593506709360643,False,,0,,,,,,,,[],,,,
1497585113080733700,1497585113080733700,2022-02-26 20:21:29 India Standard Time,2022-02-26,20:21:29,+0530,3141380268,aaroncasiple21,حسين بدر الفيلكاوى,,digital Open-source bypass solution Rupee Central Licensed SDD Orchestrator bifurcated Unions Sausages,en,[],[],[],0,0,0,[],[],https://twitter.com/aaroncasiple21/status/1497585113080733700,False,https://twitter.com/4mr8v3e32jjqlv1/status/1497584323083526145,0,,,,,,,,[],,,,
1497582908030300161,1497582908030300161,2022-02-26 20:12:43 India Standard Time,2022-02-26,20:12:43,+0530,1463287552954310657,cryptofixthingz,CRYPTOFixThingz,,"Digital Rupee From RBI Coming Up, Name To Be Announced Soon #Blockchain #digital via  https://t.co/S8eGVDnMF7  https://t.co/Ptj5BEeOfo",en,[],"['http://twinybots.ch', 'https://www.ndtv.com/business/budget-2022-digital-rupee-using-blockchain-other-tech-to-be-introduced-by-central-bank-in-2022-23-2741602']",[],0,0,0,"['blockchain', 'digital']",[],https://twitter.com/CRYPTOFixThingz/status/1497582908030300161,False,,0,,,,,,,,[],,,,
1497560506538033154,1497557419269971972,2022-02-26 18:43:42 India Standard Time,2022-02-26,18:43:42,+0530,19027087,2talkon,#Reject_CAA_NRC_NPR_Aadhaar_EVM_FascistBJP,,@WordyWeasel dang! I am not ready for this   digital rupee is going to gain ground in this mayhem me thinks.  India mulling rupee trade with Russia and all...  Owning land may be a better option?,en,[],[],[],1,0,1,[],[],https://twitter.com/2talkon/status/1497560506538033154,False,,0,,,,,,,,"[{'screen_name': 'WordyWeasel', 'name': 'Sri Sri Sadhaguru Weasel (#Rationalism#FreeSpeech)', 'id': '1854105618'}]",,,,
1497536149996384266,1497536149996384266,2022-02-26 17:06:55 India Standard Time,2022-02-26,17:06:55,+0530,1475304129236930563,meta_crunch,MetaCrunch,,"India to Implement Digital Rupee, 30% Digital Assets Tax  https://t.co/u4jNWQwp3T",ca,[],['https://metacrunch.org/india-to-implement-digital-rupee-30-digital-assets-tax/'],[],0,0,0,[],[],https://twitter.com/meta_crunch/status/1497536149996384266,False,,0,,,,,,,,[],,,,
1497510776377995264,1497510776377995264,2022-02-26 15:26:06 India Standard Time,2022-02-26,15:26:06,+0530,2159453065,bitcoinpressuk,BitcoinPress,,#Blockchain #INDIA #RBI Will the RBI-Issued Digital Rupee Based on Blockchain Technology Be a Big Boon For India?  https://t.co/I7RxqAicSN,en,[],['https://bitcoinpress.co.uk/will-the-rbi-issued-digital-rupee-based-on-blockchain-technology-be-a-big-boon-for-india/?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=will-the-rbi-issued-digital-rupee-based-on-blockchain-technology-be-a-big-boon-for-india'],[],1,0,0,"['blockchain', 'india', 'rbi']",[],https://twitter.com/bitcoinpressuk/status/1497510776377995264,False,,0,,,,,,,,[],,,,
1497510495829516289,1497510495829516289,2022-02-26 15:24:59 India Standard Time,2022-02-26,15:24:59,+0530,1360389938341179396,urecomm,URECOMM,,Will the RBI-Issued Digital Rupee Based on Blockchain Technology Be a Big Boon For India?  https://t.co/tgaFg2y3Ad,en,[],['https://urecomm.com/2022/02/26/will-the-rbi-issued-digital-rupee-based-on-blockchain-technology-be-a-big-boon-for-india/'],[],0,0,0,[],[],https://twitter.com/URECOMM/status/1497510495829516289,False,,0,,,,,,,,[],,,,
1497494786336444417,1497494786336444417,2022-02-26 14:22:33 India Standard Time,2022-02-26,14:22:33,+0530,1035703436300283906,davidpremier,DAVID PREMIER,,Will the RBI-Issued #DigitalRupee Based on #Blockchain Technology Be a Big Boon For India? - Outlook India  https://t.co/1ma1XnAOg5  https://t.co/jQy3v7ArkR,en,[],['https://www.outlookindia.com/business/will-the-rbi-issued-digital-rupee-based-on-blockchain-technology-be-a-big-boon-for-india--news-184115?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/FMgrkoyUcAEk9C-.jpg'],0,0,0,"['digitalrupee', 'blockchain']",[],https://twitter.com/davidpremier/status/1497494786336444417,False,,1,https://pbs.twimg.com/media/FMgrkoyUcAEk9C-.jpg,,,,,,,[],,,,
1497494784268595201,1497494784268595201,2022-02-26 14:22:33 India Standard Time,2022-02-26,14:22:33,+0530,1028642014328487936,cryptoprenure,Cryptoprenure,,Will the RBI-Issued Digital Rupee Based on Blockchain Technology Be a Big Boon For India? - Outlook India  https://t.co/0x8aUJ8H8I #blockchain,en,[],['https://www.outlookindia.com/business/will-the-rbi-issued-digital-rupee-based-on-blockchain-technology-be-a-big-boon-for-india--news-184115?utm_source=dlvr.it&utm_medium=twitter'],[],2,1,1,['blockchain'],[],https://twitter.com/Cryptoprenure/status/1497494784268595201,False,,0,,,,,,,,[],,,,
1497481367373946882,1497208510068797447,2022-02-26 13:29:14 India Standard Time,2022-02-26,13:29:14,+0530,1257305581720711172,finshy3,Finshy,,@shankarnath The infrastructure  cost of managing digital rupee with security risk is nil is it?,en,[],[],[],0,0,0,[],[],https://twitter.com/Finshy3/status/1497481367373946882,False,,0,,,,,,,,"[{'screen_name': 'shankarnath', 'name': 'Shankar Nath', 'id': '14818281'}]",,,,
1497477069059538947,1497477069059538947,2022-02-26 13:12:09 India Standard Time,2022-02-26,13:12:09,+0530,1286324926035587074,viral__buzz,Viral Buzz,,Digital Rupee in 2022–23: How Industry Stakeholders See the Move by Government  https://t.co/h9X3TB0Rzs,en,[],['https://indiabreakingnews.in/digital-rupee-in-2022-23-how-industry-stakeholders-see-the-move-by-government-2/'],[],0,0,0,[],[],https://twitter.com/Viral__Buzz/status/1497477069059538947,False,,0,,,,,,,,[],,,,
1497462157142753287,1497462157142753287,2022-02-26 12:12:54 India Standard Time,2022-02-26,12:12:54,+0530,149205786,anim2407,animesh bajpai,,And this is why Indian banking infra and Digital rupee will play a role in the future.,en,[],[],[],0,0,0,[],[],https://twitter.com/anim2407/status/1497462157142753287,False,https://twitter.com/SamRamani2/status/1497162914586898475,0,,,,,,,,[],,,,
1497418644523040770,1497418644523040770,2022-02-26 09:20:00 India Standard Time,2022-02-26,09:20:00,+0530,22763833,outlookindia,Outlook Magazine,,"#OutlookMoney | @RBI is planning to introduce a #blockchain-based #DigitalCurrency   #DigitalRupee is likely to cater to educated and technology-savvy users, but the replacement of extant modes like cash and traditional banking is questionable  Read more:  https://t.co/bk9m7exoHV",en,"[{'screen_name': 'rbi', 'name': 'reservebankofindia', 'id': '478432912'}]",['https://www.outlookindia.com/business/will-the-rbi-issued-digital-rupee-based-on-blockchain-technology-be-a-big-boon-for-india--news-184115'],[],0,0,0,"['outlookmoney', 'blockchain', 'digitalcurrency', 'digitalrupee']",[],https://twitter.com/Outlookindia/status/1497418644523040770,False,,0,,,,,,,,[],,,,
1497402802766708740,1497402802766708740,2022-02-26 08:17:03 India Standard Time,2022-02-26,08:17:03,+0530,934217789492957184,s_edalati,Shayan Edalati,,Will the RBI-Issued Digital Rupee Based on Blockchain Technology Be a Big Boon For India? - Outlook India  https://t.co/kiTJvmnpJi #blockchain,en,[],['https://www.outlookindia.com/business/will-the-rbi-issued-digital-rupee-based-on-blockchain-technology-be-a-big-boon-for-india--news-184115?utm_source=dlvr.it&utm_medium=twitter'],[],0,0,1,['blockchain'],[],https://twitter.com/S_Edalati/status/1497402802766708740,False,,0,,,,,,,,[],,,,
1497400839689760774,1497017001318912015,2022-02-26 08:09:15 India Standard Time,2022-02-26,08:09:15,+0530,1279602246632632320,suhasagri,Suhas Patil,,@Kaalateetham Digital Rupee where transactions can be done anonymously is something that can dent the status of US Dollar as a global currency. Imagine landing at a airport and making payment in rupees.,en,[],[],[],0,0,0,[],[],https://twitter.com/Suhasagri/status/1497400839689760774,False,,0,,,,,,,,"[{'screen_name': 'Kaalateetham', 'name': 'ಶರಣ DR JAGADISH J HIREMATH', 'id': '68636682'}]",,,,
1497317527482941445,1497317527482941445,2022-02-26 02:38:12 India Standard Time,2022-02-26,02:38:12,+0530,1286324926035587074,viral__buzz,Viral Buzz,,"Digital Rupee Can Be Exchanged for Cash, Open New Fintech Opportunities: Prime Minister Narendra Modi  https://t.co/04KG4ndfpj",en,[],['https://indiabreakingnews.in/digital-rupee-can-be-exchanged-for-cash-open-new-fintech-opportunities-prime-minister-narendra-modi-2/'],[],0,0,0,[],[],https://twitter.com/Viral__Buzz/status/1497317527482941445,False,,0,,,,,,,,[],,,,
1497293076095803405,1497293076095803405,2022-02-26 01:01:02 India Standard Time,2022-02-26,01:01:02,+0530,1286324926035587074,viral__buzz,Viral Buzz,,"Bitcoin, Ethereum, Other Cryptos Will Never Be Legal Tender, Only RBI-Issued Digital Rupee Will: Finance Secretary  https://t.co/0eR1SqIC6M",en,[],['https://indiabreakingnews.in/bitcoin-ethereum-other-cryptos-will-never-be-legal-tender-only-rbi-issued-digital-rupee-will-finance-secretary-2/'],[],0,0,0,[],[],https://twitter.com/Viral__Buzz/status/1497293076095803405,False,,0,,,,,,,,[],,,,
1497239194204356609,1497162914586898475,2022-02-25 21:26:55 India Standard Time,2022-02-25,21:26:55,+0530,1492330624673275911,flightradarops,Sir Lancelot,,@SamRamani2 Use the XRP ledger and convert the Rupee to Indian Central Bank Digital Coin using XRP ledger convert to Rubles,en,[],[],[],1,0,0,[],[],https://twitter.com/FlightRadarOps/status/1497239194204356609,False,,0,,,,,,,,"[{'screen_name': 'SamRamani2', 'name': 'Samuel Ramani', 'id': '1957610664'}]",,,,
1497208510068797447,1497208510068797447,2022-02-25 19:25:00 India Standard Time,2022-02-25,19:25:00,+0530,14818281,shankarnath,Shankar Nath,,"I was surprised to read that for every ₹100 note, the cost of printing, distributing &amp; storage works out to ₹15-₹17 on a four-year cycle  With a digital rupee, a lot of these inefficiencies &amp; costs can be reduced. Incidentally, physical cash in circulation is ~₹30 lakh crs",en,[],[],[],2,1,11,[],[],https://twitter.com/shankarnath/status/1497208510068797447,False,,0,,,,,,,,[],,,,
1497202943832956929,1497193244417007648,2022-02-25 19:02:53 India Standard Time,2022-02-25,19:02:53,+0530,1381311074574561283,dhiru710,Dhiraj,,"@APompliano The announcement of Digital rupee was done on 2nd Feb, but now Reuters publish this article without any context, nice propoganda against India, instead of focusing on Russia at the moment.",en,[],[],[],0,0,7,[],[],https://twitter.com/Dhiru710/status/1497202943832956929,False,,0,,,,,,,,"[{'screen_name': 'APompliano', 'name': 'Pomp 🌪', 'id': '339061487'}]",,,,
1497200364256378895,1497200364256378895,2022-02-25 18:52:38 India Standard Time,2022-02-25,18:52:38,+0530,1489911144,stefmonzo,stefano monzo,,Also India -not considering China- is working on a digital rupee payment mechanism that would allow trading with Russia circumventing US and EU sanctions.  The sanctions will only accelerate the adoption of alternative #SWIFT systems.  #SwiftBan,en,[],[],[],0,1,1,"['swift', 'swiftban']",[],https://twitter.com/stefmonzo/status/1497200364256378895,False,,0,,,,,,,,[],,,,
1497180590042673152,1497180590042673152,2022-02-25 17:34:03 India Standard Time,2022-02-25,17:34:03,+0530,3220567128,socialchartered,caram.eth,,Putin heavy on crypto and India coming with digital rupee. 👀,en,[],[],[],0,0,10,[],[],https://twitter.com/SocialChartered/status/1497180590042673152,False,https://twitter.com/samramani2/status/1497162914586898475,0,,,,,,,,[],,,,
1497178867508912140,1497178867508912140,2022-02-25 17:27:12 India Standard Time,2022-02-25,17:27:12,+0530,1338247393209249792,digitalindiawe,Digital India Web,,"Rupee recovers losses, tracking low oil and risk-asset ‘  https://t.co/9C46S7cShR",en,[],['https://digitalindiaweb.com/79548/rupee-recovers-losses-tracking-low-oil-and-risk-asset.html'],[],0,0,0,[],[],https://twitter.com/DigitalIndiawe/status/1497178867508912140,False,,0,,,,,,,,[],,,,
1497174870349680647,1497174870349680647,2022-02-25 17:11:19 India Standard Time,2022-02-25,17:11:19,+0530,1338247393209249792,digitalindiawe,Digital India Web,,India explores rupee payment mechanism for trade with Russia  https://t.co/Qk3Hs6Au2p,en,[],['https://digitalindiaweb.com/79532/india-explores-rupee-payment-mechanism-for-trade-with-russia.html'],[],0,0,0,[],[],https://twitter.com/DigitalIndiawe/status/1497174870349680647,False,,0,,,,,,,,[],,,,
1497159832608346116,1497159832608346116,2022-02-25 16:11:34 India Standard Time,2022-02-25,16:11:34,+0530,986921697638043649,viralbake,Viral Bake,,Digital Rupee Will Be A Better Than UPI Payment System; Find How? . . #Business #BusinessNews #DigitalRupee #UPI #Payments #FridayFeeling    https://t.co/dPCSKjue5E,en,[],['https://www.viralbake.com/digital-rupee-will-be-a-better-than-upi-payment-system-find-how/'],[],0,4,4,"['business', 'businessnews', 'digitalrupee', 'upi', 'payments', 'fridayfeeling']",[],https://twitter.com/viralbake/status/1497159832608346116,False,,0,,,,,,,,[],,,,
1497146271827591171,1497146271827591171,2022-02-25 15:17:41 India Standard Time,2022-02-25,15:17:41,+0530,4060155855,teamsignzy,Signzy,,"What is the Digital Rupee? Is it here to stay? Is it safe? Don’t worry, we got you covered. Here are the Top 4 must know facts about the Digital Rupee that will help you lean back, relax and get a grasp of the turns: #signzy #cryptocurrencies #digitalrupee #RBI #CBDC #cryptobill  https://t.co/Vah9wCywH9",en,[],[],"['https://pbs.twimg.com/media/FMbukm1VkAMePeF.jpg', 'https://pbs.twimg.com/media/FMbukm0VUAMajs5.jpg', 'https://pbs.twimg.com/media/FMbukm0VkAEhbN7.jpg', 'https://pbs.twimg.com/media/FMbukmyVkAcLoYz.jpg']",0,0,2,"['signzy', 'cryptocurrencies', 'digitalrupee', 'rbi', 'cbdc', 'cryptobill']",[],https://twitter.com/TeamSignzy/status/1497146271827591171,False,,1,https://pbs.twimg.com/media/FMbukm1VkAMePeF.jpg,,,,,,,[],,,,
1497116981551636480,1497116981551636480,2022-02-25 13:21:18 India Standard Time,2022-02-25,13:21:18,+0530,1478763762752442370,news24buzz1,news24buzz,,"How secure will Digital Rupee be? The place will or not it’s used, right here is the reply to all of the questions associated to it  https://t.co/HvpsAcivzS",en,[],['https://news24buzz.com/business/how-secure-will-digital-rupee-be-the-place-will-or-not-its-used-right-here-is-the-reply-to-all-of-the-questions-associated-to-it/'],[],0,0,0,[],[],https://twitter.com/news24buzz1/status/1497116981551636480,False,,0,,,,,,,,[],,,,
1497097762906963971,1497097762906963971,2022-02-25 12:04:56 India Standard Time,2022-02-25,12:04:56,+0530,1472781593211445248,chaoyu69101650,Dominic,,"India’s central bank is carefully considering the merits of issuing a digital rupee, while CBDC exploration continues to gather steam across the globe.",en,[],[],[],0,0,0,[],[],https://twitter.com/chaoyu69101650/status/1497097762906963971,False,,0,,,,,,,,[],,,,
1497088001700106240,1497088001700106240,2022-02-25 11:26:08 India Standard Time,2022-02-25,11:26:08,+0530,1463098096280236036,tethercommunity,Tether,,"Tether presents to you 'The Emergence of India's Digital Currency'.  Register now at  https://t.co/BWiVESgxUH Happening today! 4.30 pm onwards, see you there!   #Live #Budget #DigitalIndia #IndianDigitalCurrency #DigitalRupee #Events #TetherEvents #Blockchain  https://t.co/JBeG8jn6Mj",en,[],['https://tether.community/events/digitalcurrency/'],['https://pbs.twimg.com/media/FMa5du5VEAEZ6Lx.jpg'],0,0,1,"['live', 'budget', 'digitalindia', 'indiandigitalcurrency', 'digitalrupee', 'events', 'tetherevents', 'blockchain']",[],https://twitter.com/TetherCommunity/status/1497088001700106240,False,,1,https://pbs.twimg.com/media/FMa5du5VEAEZ6Lx.jpg,,,,,,,[],,,,
